participant,blockID,trialID,condition,screenID,leftColor,rightColor,leftImage,rightImage,correctObject,correctResp,response,acc,rt,target,distractor
12,1,1,A,memory-resp,#FFFFFF,#7d3f26,image26,image293,NA,right,NULL,FALSE,NA,image293,image293
12,1,1,A,memory-resp,#206c88,#FFFFFF,image23,image26,NA,right,NULL,FALSE,NA,image23,image26
12,1,1,A,memory-resp,#662b6e,#FFFFFF,image43,image26,NA,right,NULL,FALSE,NA,image43,image26
12,1,1,A,memory-resp,#FFFFFF,#17ba22,image26,image93,NA,left,NULL,FALSE,NA,image93,image26
12,1,1,A,retrieval,NA,NA,NA,NA,image43,NA,image43,TRUE,4364,image43,image293
12,1,1,A,retrieval,NA,NA,NA,NA,image23,NA,image293,FALSE,3789.0999999940395,image23,image293
12,1,1,A,retrieval,NA,NA,NA,NA,image93,NA,image43,FALSE,2762.9000000059605,image93,image293
12,1,1,A,retrieval,NA,NA,NA,NA,image293,NA,image93,FALSE,3007.8999999910593,image293,image293
12,1,2,A,memory-resp,#125eab,#FFFFFF,image382,image26,NA,right,NULL,FALSE,NA,image382,image26
12,1,2,A,memory-resp,#ba21a8,#FFFFFF,image292,image26,NA,right,NULL,FALSE,NA,image292,image26
12,1,2,A,memory-resp,#2e6b2f,#FFFFFF,image197,image26,NA,left,NULL,FALSE,NA,image197,image197
12,1,2,A,memory-resp,#FFFFFF,#a47028,image26,image117,NA,left,NULL,FALSE,NA,image117,image26
12,1,2,A,retrieval,NA,NA,NA,NA,image292,NA,image292,TRUE,4960.9000000059605,image292,image26
12,1,2,A,retrieval,NA,NA,NA,NA,image382,NA,image117,FALSE,6605,image382,image26
12,1,2,A,retrieval,NA,NA,NA,NA,image117,NA,image392,FALSE,5077.5,image117,image26
12,1,2,A,retrieval,NA,NA,NA,NA,image197,NA,image197,TRUE,1164.7000000029802,image197,image26
12,1,3,A,memory-resp,#FFFFFF,#1034d5,image26,image228,NA,right,NULL,FALSE,NA,image228,image228
12,1,3,A,memory-resp,#FFFFFF,#ad345e,image26,image14,NA,left,NULL,FALSE,NA,image14,image26
12,1,3,A,memory-resp,#b1a43e,#FFFFFF,image141,image26,NA,right,NULL,FALSE,NA,image141,image26
12,1,3,A,memory-resp,#FFFFFF,#38855e,image26,image129,NA,left,NULL,FALSE,NA,image129,image26
12,1,3,A,retrieval,NA,NA,NA,NA,image14,NA,image14,TRUE,5146.29999999702,image14,image228
12,1,3,A,retrieval,NA,NA,NA,NA,image141,NA,image141,TRUE,1718.5999999940395,image141,image228
12,1,3,A,retrieval,NA,NA,NA,NA,image228,NA,image228,TRUE,3498.2999999970198,image228,image228
12,1,3,A,retrieval,NA,NA,NA,NA,image129,NA,image129,TRUE,1095,image129,image228
12,1,4,A,memory-resp,#FFFFFF,#2e7f7d,image26,image330,NA,right,NULL,FALSE,NA,image330,image330
12,1,4,A,memory-resp,#458712,#FFFFFF,image156,image26,NA,right,NULL,FALSE,NA,image156,image26
12,1,4,A,memory-resp,#FFFFFF,#502975,image26,image353,NA,left,NULL,FALSE,NA,image353,image26
12,1,4,A,memory-resp,#FFFFFF,#a3483e,image26,image285,NA,right,NULL,FALSE,NA,image285,image285
12,1,4,A,retrieval,NA,NA,NA,NA,image156,NA,image330,FALSE,7251.100000008941,image156,image330
12,1,4,A,retrieval,NA,NA,NA,NA,image353,NA,image353,TRUE,2912.300000011921,image353,image330
12,1,4,A,retrieval,NA,NA,NA,NA,image330,NA,image156,FALSE,1483,image330,image330
12,1,4,A,retrieval,NA,NA,NA,NA,image285,NA,image285,TRUE,1127.300000011921,image285,image330
12,1,5,A,memory-resp,#ca2bb5,#FFFFFF,image257,image26,NA,left,NULL,FALSE,NA,image257,image257
12,1,5,A,memory-resp,#0a409e,#FFFFFF,image226,image26,NA,left,NULL,FALSE,NA,image226,image226
12,1,5,A,memory-resp,#FFFFFF,#8a5433,image26,image56,NA,right,NULL,FALSE,NA,image56,image56
12,1,5,A,memory-resp,#FFFFFF,#2fd11a,image26,image151,NA,right,NULL,FALSE,NA,image151,image151
12,1,5,A,retrieval,NA,NA,NA,NA,image56,NA,image56,TRUE,2455.6000000089407,image56,image257
12,1,5,A,retrieval,NA,NA,NA,NA,image226,NA,image226,TRUE,1967.2000000029802,image226,image257
12,1,5,A,retrieval,NA,NA,NA,NA,image151,NA,image151,TRUE,5264,image151,image257
12,1,5,A,retrieval,NA,NA,NA,NA,image257,NA,image60,FALSE,1160.2000000029802,image257,image257
12,1,6,A,memory-resp,#4a9ab0,#FFFFFF,image422,image26,NA,left,NULL,FALSE,NA,image422,image422
12,1,6,A,memory-resp,#609d0c,#FFFFFF,image244,image26,NA,right,NULL,FALSE,NA,image244,image26
12,1,6,A,memory-resp,#933a34,#FFFFFF,image370,image26,NA,left,NULL,FALSE,NA,image370,image370
12,1,6,A,memory-resp,#5d2a92,#FFFFFF,image116,image26,NA,right,NULL,FALSE,NA,image116,image26
12,1,6,A,retrieval,NA,NA,NA,NA,image370,NA,image370,TRUE,4082.2000000029802,image370,image422
12,1,6,A,retrieval,NA,NA,NA,NA,image422,NA,image422,TRUE,5156.100000008941,image422,image422
12,1,6,A,retrieval,NA,NA,NA,NA,image116,NA,image116,TRUE,2321.6000000089407,image116,image422
12,1,6,A,retrieval,NA,NA,NA,NA,image244,NA,image244,TRUE,1569.5,image244,image422
12,1,7,A,memory-resp,#0e1da4,#FFFFFF,image188,image26,NA,right,NULL,FALSE,NA,image188,image26
12,1,7,A,memory-resp,#FFFFFF,#aa1888,image26,image65,NA,right,NULL,FALSE,NA,image65,image65
12,1,7,A,memory-resp,#428553,#FFFFFF,image176,image26,NA,left,NULL,FALSE,NA,image176,image176
12,1,7,A,memory-resp,#FFFFFF,#dad71b,image26,image103,NA,right,NULL,FALSE,NA,image103,image103
12,1,7,A,retrieval,NA,NA,NA,NA,image176,NA,image188,FALSE,3434.0999999940395,image176,image26
12,1,7,A,retrieval,NA,NA,NA,NA,image103,NA,image103,TRUE,4565.29999999702,image103,image26
12,1,7,A,retrieval,NA,NA,NA,NA,image65,NA,image65,TRUE,2037.7000000029802,image65,image26
12,1,7,A,retrieval,NA,NA,NA,NA,image188,NA,image176,FALSE,3827.2000000029802,image188,image26
12,1,8,A,memory-resp,#FFFFFF,#13adc9,image26,image340,NA,left,NULL,FALSE,NA,image340,image26
12,1,8,A,memory-resp,#FFFFFF,#91c229,image26,image384,NA,right,NULL,FALSE,NA,image384,image384
12,1,8,A,memory-resp,#FFFFFF,#533286,image26,image59,NA,left,NULL,FALSE,NA,image59,image26
12,1,8,A,memory-resp,#FFFFFF,#7f2f35,image26,image328,NA,right,NULL,FALSE,NA,image328,image328
12,1,8,A,retrieval,NA,NA,NA,NA,image340,NA,image340,TRUE,4648.20000000298,image340,image26
12,1,8,A,retrieval,NA,NA,NA,NA,image59,NA,image59,TRUE,1667.2000000029802,image59,image26
12,1,8,A,retrieval,NA,NA,NA,NA,image384,NA,image384,TRUE,1362.2999999970198,image384,image26
12,1,8,A,retrieval,NA,NA,NA,NA,image328,NA,image328,TRUE,7019,image328,image26
12,1,9,A,memory-resp,#17ba45,#FFFFFF,image362,image26,NA,right,NULL,FALSE,NA,image362,image26
12,1,9,A,memory-resp,#FFFFFF,#a29d57,image26,image301,NA,right,NULL,FALSE,NA,image301,image301
12,1,9,A,memory-resp,#102489,#FFFFFF,image269,image26,NA,left,NULL,FALSE,NA,image269,image269
12,1,9,A,memory-resp,#ab4fa2,#FFFFFF,image40,image26,NA,left,NULL,FALSE,NA,image40,image40
12,1,9,A,retrieval,NA,NA,NA,NA,image269,NA,image269,TRUE,6001.100000008941,image269,image26
12,1,9,A,retrieval,NA,NA,NA,NA,image301,NA,image362,FALSE,5754.699999988079,image301,image26
12,1,9,A,retrieval,NA,NA,NA,NA,image40,NA,image40,TRUE,1514.7000000029802,image40,image26
12,1,9,A,retrieval,NA,NA,NA,NA,image362,NA,image301,FALSE,4555.5999999940395,image362,image26
12,1,10,A,memory-resp,#FFFFFF,#459650,image26,image359,NA,right,NULL,FALSE,NA,image359,image359
12,1,10,A,memory-resp,#b68d1b,#FFFFFF,image149,image26,NA,right,NULL,FALSE,NA,image149,image26
12,1,10,A,memory-resp,#7e2567,#FFFFFF,image339,image26,NA,right,NULL,FALSE,NA,image339,image26
12,1,10,A,memory-resp,#174a92,#FFFFFF,image431,image26,NA,right,NULL,FALSE,NA,image431,image26
12,1,10,A,retrieval,NA,NA,NA,NA,image359,NA,image359,TRUE,2025.5,image359,image359
12,1,10,A,retrieval,NA,NA,NA,NA,image149,NA,image339,FALSE,6428.600000008941,image149,image359
12,1,10,A,retrieval,NA,NA,NA,NA,image431,NA,image431,TRUE,1677.5999999940395,image431,image359
12,1,10,A,retrieval,NA,NA,NA,NA,image339,NA,image339,TRUE,1356.199999988079,image339,image359
12,1,11,A,memory-resp,#4fa01c,#FFFFFF,image62,image26,NA,right,NULL,FALSE,NA,image62,image26
12,1,11,A,memory-resp,#FFFFFF,#872a22,image26,image76,NA,left,NULL,FALSE,NA,image76,image26
12,1,11,A,memory-resp,#FFFFFF,#681c7d,image26,image429,NA,right,NULL,FALSE,NA,image429,image429
12,1,11,A,memory-resp,#FFFFFF,#18afaf,image26,image358,NA,right,NULL,FALSE,NA,image358,image358
12,1,11,A,retrieval,NA,NA,NA,NA,image76,NA,image429,FALSE,2181.7000000029802,image76,image26
12,1,11,A,retrieval,NA,NA,NA,NA,image429,NA,image76,FALSE,4413.399999991059,image429,image26
12,1,11,A,retrieval,NA,NA,NA,NA,image62,NA,image62,TRUE,1984.5999999940395,image62,image26
12,1,11,A,retrieval,NA,NA,NA,NA,image358,NA,image358,TRUE,849.1000000089407,image358,image26
12,1,12,A,memory-resp,#783880,#FFFFFF,image145,image26,NA,right,NULL,FALSE,NA,image145,image26
12,1,12,A,memory-resp,#325ea9,#FFFFFF,image385,image26,NA,left,NULL,FALSE,NA,image385,image385
12,1,12,A,memory-resp,#845f43,#FFFFFF,image253,image26,NA,left,NULL,FALSE,NA,image253,image253
12,1,12,A,memory-resp,#19a420,#FFFFFF,image409,image26,NA,right,NULL,FALSE,NA,image409,image26
12,1,12,A,retrieval,NA,NA,NA,NA,image385,NA,image385,TRUE,2336.2999999970198,image385,image26
12,1,12,A,retrieval,NA,NA,NA,NA,image253,NA,image253,TRUE,6235.399999991059,image253,image26
12,1,12,A,retrieval,NA,NA,NA,NA,image409,NA,image409,TRUE,1911,image409,image26
12,1,12,A,retrieval,NA,NA,NA,NA,image145,NA,image145,TRUE,939.7999999970198,image145,image26
12,1,13,A,memory-resp,#9fc431,#FFFFFF,image229,image26,NA,right,NULL,FALSE,NA,image229,image26
12,1,13,A,memory-resp,#bb3544,#FFFFFF,image216,image26,NA,left,NULL,FALSE,NA,image216,image216
12,1,13,A,memory-resp,#440f99,#FFFFFF,image377,image26,NA,right,NULL,FALSE,NA,image377,image26
12,1,13,A,memory-resp,#FFFFFF,#1acbb9,image26,image90,NA,right,NULL,FALSE,NA,image90,image90
12,1,13,A,retrieval,NA,NA,NA,NA,image90,NA,image90,TRUE,1089.0999999940395,image90,image26
12,1,13,A,retrieval,NA,NA,NA,NA,image377,NA,image377,TRUE,2068.7000000029802,image377,image26
12,1,13,A,retrieval,NA,NA,NA,NA,image216,NA,image216,TRUE,5422.70000000298,image216,image26
12,1,13,A,retrieval,NA,NA,NA,NA,image229,NA,image229,TRUE,513.0999999940395,image229,image26
12,1,14,A,memory-resp,#337568,#FFFFFF,image230,image26,NA,left,NULL,FALSE,NA,image230,image230
12,1,14,A,memory-resp,#FFFFFF,#7d1edc,image26,image109,NA,left,NULL,FALSE,NA,image109,image26
12,1,14,A,memory-resp,#FFFFFF,#c31f13,image26,image279,NA,right,NULL,FALSE,NA,image279,image279
12,1,14,A,memory-resp,#FFFFFF,#618523,image26,image357,NA,left,NULL,FALSE,NA,image357,image26
12,1,14,A,retrieval,NA,NA,NA,NA,image279,NA,image279,TRUE,3777.7000000029802,image279,image230
12,1,14,A,retrieval,NA,NA,NA,NA,image109,NA,image109,TRUE,2671.699999988079,image109,image230
12,1,14,A,retrieval,NA,NA,NA,NA,image230,NA,image357,FALSE,5238.5,image230,image230
12,1,14,A,retrieval,NA,NA,NA,NA,image357,NA,image230,FALSE,1419.0999999940395,image357,image230
12,1,15,A,memory-resp,#FFFFFF,#5a8514,image26,image201,NA,right,NULL,FALSE,NA,image201,image201
12,1,15,A,memory-resp,#2a6a6f,#FFFFFF,image285,image26,NA,left,NULL,FALSE,NA,image285,image285
12,1,15,A,memory-resp,#b61411,#FFFFFF,image379,image26,NA,right,NULL,FALSE,NA,image379,image26
12,1,15,A,memory-resp,#4f1ec2,#FFFFFF,image58,image26,NA,right,NULL,FALSE,NA,image58,image26
12,1,15,A,retrieval,NA,NA,NA,NA,image201,NA,image201,TRUE,4067.1000000089407,image201,image201
12,1,15,A,retrieval,NA,NA,NA,NA,image379,NA,image379,TRUE,2789.9000000059605,image379,image201
12,1,15,A,retrieval,NA,NA,NA,NA,image285,NA,image285,TRUE,1618,image285,image201
12,1,15,A,retrieval,NA,NA,NA,NA,image58,NA,NULL,FALSE,NA,image58,image201
12,2,P1,D,processing,#FFFFFF,#d80e36,image65,image78,NA,right,right,TRUE,1036.4000000059605,NA,NA
12,2,P1,D,processing,#92c219,#FFFFFF,image245,image32,NA,right,right,TRUE,1602.2000000029802,NA,NA
12,2,P1,D,processing,#2c8168,#FFFFFF,image321,image148,NA,left,left,TRUE,1562.2000000029802,NA,NA
12,2,P1,D,processing,#FFFFFF,#3b3564,image243,image147,NA,left,right,FALSE,1674.4000000059605,NA,NA
12,2,P2,D,processing,#bbad16,#FFFFFF,image24,image103,NA,right,right,TRUE,1279.8999999910593,NA,NA
12,2,P2,D,processing,#753853,#FFFFFF,image216,image49,NA,left,left,TRUE,1363.2000000029802,NA,NA
12,2,P2,D,processing,#18cd55,#FFFFFF,image195,image96,NA,left,left,TRUE,1146.2999999970198,NA,NA
12,2,P2,D,processing,#3e1ecc,#FFFFFF,image21,image168,NA,left,right,FALSE,1391.199999988079,NA,NA
12,2,P3,D,processing,#76158e,#FFFFFF,image256,image152,NA,right,right,TRUE,1374.7000000029802,NA,NA
12,2,P3,D,processing,#3283b8,#FFFFFF,image99,image393,NA,right,right,TRUE,1438.9000000059605,NA,NA
12,2,P3,D,processing,#914922,#FFFFFF,image287,image347,NA,right,right,TRUE,1372.7999999970198,NA,NA
12,2,P3,D,processing,#FFFFFF,#70a456,image72,image83,NA,right,right,TRUE,1110.7999999970198,NA,NA
12,2,P4,D,processing,#FFFFFF,#362bab,image213,image240,NA,right,right,TRUE,1138.5999999940395,NA,NA
12,2,P4,D,processing,#FFFFFF,#9ec32c,image211,image420,NA,right,right,TRUE,1151.2000000029802,NA,NA
12,2,P4,D,processing,#FFFFFF,#17d992,image426,image399,NA,left,left,TRUE,1489,NA,NA
12,2,P4,D,processing,#FFFFFF,#e41162,image402,image66,NA,right,right,TRUE,2127.7999999970198,NA,NA
12,2,P5,D,processing,#FFFFFF,#352a9d,image176,image317,NA,left,left,TRUE,1445.9000000059605,NA,NA
12,2,P5,D,processing,#6b2e49,#FFFFFF,image98,image79,NA,right,right,TRUE,1426,NA,NA
12,2,P5,D,processing,#15c697,#FFFFFF,image132,image384,NA,right,right,TRUE,1218.5,NA,NA
12,2,P5,D,processing,#FFFFFF,#99954d,image212,image181,NA,right,right,TRUE,1275.7000000029802,NA,NA
12,2,P6,D,processing,#FFFFFF,#3a22d3,image276,image53,NA,left,left,TRUE,1745,NA,NA
12,2,P6,D,processing,#40a585,#FFFFFF,image177,image160,NA,left,left,TRUE,2130.5,NA,NA
12,2,P6,D,processing,#818948,#FFFFFF,image244,image260,NA,right,right,TRUE,1011,NA,NA
12,2,P6,D,processing,#871d2c,#FFFFFF,image16,image340,NA,left,right,FALSE,1108.7000000029802,NA,NA
12,2,P7,D,processing,#388519,#FFFFFF,image273,image356,NA,left,left,TRUE,942.0999999940395,NA,NA
12,2,P7,D,processing,#8a46b4,#FFFFFF,image326,image225,NA,right,right,TRUE,1402.8999999910593,NA,NA
12,2,P7,D,processing,#c7341a,#FFFFFF,image276,image408,NA,left,left,TRUE,1025.2999999970198,NA,NA
12,2,P7,D,processing,#3e75a3,#FFFFFF,image135,image254,NA,right,left,FALSE,1353.699999988079,NA,NA
12,2,P8,D,processing,#FFFFFF,#208d32,image426,image365,NA,left,left,TRUE,1577.4000000059605,NA,NA
12,2,P8,D,processing,#FFFFFF,#ae1e96,image34,image212,NA,left,left,TRUE,1492.3999999910593,NA,NA
12,2,P8,D,processing,#0e8dc8,#FFFFFF,image104,image189,NA,right,right,TRUE,1454.7999999970198,NA,NA
12,2,P8,D,processing,#b68c43,#FFFFFF,image260,image116,NA,left,left,TRUE,1049,NA,NA
12,2,P9,D,processing,#FFFFFF,#a1b80f,image197,image427,NA,left,left,TRUE,1006.1000000089407,NA,NA
12,2,P9,D,processing,#FFFFFF,#0ea44a,image239,image91,NA,right,right,TRUE,1289.7000000029802,NA,NA
12,2,P9,D,processing,#ac0c4c,#FFFFFF,image35,image106,NA,left,left,TRUE,947.7999999970198,NA,NA
12,2,P9,D,processing,#454682,#FFFFFF,image247,image132,NA,left,left,TRUE,1037.4000000059605,NA,NA
12,2,P10,D,processing,#8b1833,#FFFFFF,image107,image158,NA,left,left,TRUE,1041.4000000059605,NA,NA
12,2,P10,D,processing,#FFFFFF,#4d2083,image166,image247,NA,right,right,TRUE,1538.2999999970198,NA,NA
12,2,P10,D,processing,#2a98a2,#FFFFFF,image35,image253,NA,left,left,TRUE,794.6999999880791,NA,NA
12,2,P10,D,processing,#FFFFFF,#5d7826,image393,image295,NA,left,left,TRUE,1501.8999999910593,NA,NA
12,2,P11,D,processing,#FFFFFF,#577628,image391,image72,NA,left,left,TRUE,1339.5999999940395,NA,NA
12,2,P11,D,processing,#FFFFFF,#47118d,image194,image164,NA,left,left,TRUE,1475.2000000029802,NA,NA
12,2,P11,D,processing,#FFFFFF,#934c3e,image7,image332,NA,right,right,TRUE,1488.2000000029802,NA,NA
12,2,P11,D,processing,#FFFFFF,#23b3a2,image255,image68,NA,right,left,FALSE,801,NA,NA
12,2,P12,D,processing,#cc2453,#FFFFFF,image429,image205,NA,right,right,TRUE,1242.2999999970198,NA,NA
12,2,P12,D,processing,#FFFFFF,#43a894,image167,image174,NA,right,right,TRUE,1060.0999999940395,NA,NA
12,2,P12,D,processing,#3f20a7,#FFFFFF,image12,image351,NA,right,right,TRUE,1899,NA,NA
12,2,P12,D,processing,#FFFFFF,#86c71f,image223,image116,NA,left,left,TRUE,993.5,NA,NA
12,2,P13,D,processing,#FFFFFF,#9b4b75,image139,image232,NA,right,right,TRUE,1667.7000000029802,NA,NA
12,2,P13,D,processing,#FFFFFF,#3d36a1,image234,image197,NA,right,right,TRUE,1790.2999999970198,NA,NA
12,2,P13,D,processing,#FFFFFF,#2dae69,image290,image82,NA,right,right,TRUE,1465.2999999970198,NA,NA
12,2,P13,D,processing,#FFFFFF,#827826,image327,image400,NA,right,right,TRUE,1243.9000000059605,NA,NA
12,2,P14,D,processing,#FFFFFF,#359429,image3,image347,NA,right,right,TRUE,1080.4000000059605,NA,NA
12,2,P14,D,processing,#FFFFFF,#a11ecc,image72,image159,NA,right,right,TRUE,1116.699999988079,NA,NA
12,2,P14,D,processing,#309db5,#FFFFFF,image250,image284,NA,right,left,FALSE,963.8999999910593,NA,NA
12,2,P14,D,processing,#7b4837,#FFFFFF,image421,image31,NA,right,right,TRUE,1430.7000000029802,NA,NA
12,2,P15,D,processing,#9436bf,#FFFFFF,image355,image154,NA,left,left,TRUE,1152.8999999910593,NA,NA
12,2,P15,D,processing,#FFFFFF,#508395,image297,image230,NA,right,right,TRUE,1098,NA,NA
12,2,P15,D,processing,#639c54,#FFFFFF,image305,image153,NA,right,right,TRUE,1027.2999999970198,NA,NA
12,2,P15,D,processing,#FFFFFF,#76453d,image266,image16,NA,right,right,TRUE,1103.7999999970198,NA,NA
12,2,P16,D,processing,#FFFFFF,#169284,image309,image424,NA,right,right,TRUE,1130.800000011921,NA,NA
12,2,P16,D,processing,#461985,#FFFFFF,image181,image118,NA,left,left,TRUE,879,NA,NA
12,2,P16,D,processing,#FFFFFF,#6e7b2d,image64,image426,NA,left,left,TRUE,1254.9000000059605,NA,NA
12,2,P16,D,processing,#FFFFFF,#8c3b40,image137,image59,NA,left,left,TRUE,1161.1000000089407,NA,NA
12,2,P17,D,processing,#a6a44e,#FFFFFF,image169,image333,NA,left,left,TRUE,977.1000000089407,NA,NA
12,2,P17,D,processing,#FFFFFF,#d70f9b,image370,image98,NA,left,left,TRUE,2224.199999988079,NA,NA
12,2,P17,D,processing,#FFFFFF,#315cc9,image323,image66,NA,right,right,TRUE,940.0999999940395,NA,NA
12,2,P17,D,processing,#13aa3e,#FFFFFF,image391,image54,NA,left,left,TRUE,819.4000000059605,NA,NA
12,2,P18,D,processing,#c10b87,#FFFFFF,image228,image53,NA,left,left,TRUE,2283.7999999970198,NA,NA
12,2,P18,D,processing,#FFFFFF,#138b13,image181,image204,NA,left,left,TRUE,1639.7999999970198,NA,NA
12,2,P18,D,processing,#FFFFFF,#1e408a,image288,image324,NA,left,left,TRUE,2402,NA,NA
12,2,P18,D,processing,#bf7f3b,#FFFFFF,image232,image180,NA,left,left,TRUE,1270.0999999940395,NA,NA
12,2,P19,D,processing,#14c271,#FFFFFF,image420,image255,NA,left,left,TRUE,964,NA,NA
12,2,P19,D,processing,#829537,#FFFFFF,image60,image353,NA,left,left,TRUE,1146.0999999940395,NA,NA
12,2,P19,D,processing,#FFFFFF,#2414d7,image409,image399,NA,left,left,TRUE,1943.5,NA,NA
12,2,P19,D,processing,#FFFFFF,#8b3748,image115,image130,NA,right,right,TRUE,1282.7999999970198,NA,NA
12,2,P20,D,processing,#FFFFFF,#ada743,image158,image424,NA,right,right,TRUE,1152.1000000089407,NA,NA
12,2,P20,D,processing,#FFFFFF,#a32981,image7,image252,NA,right,right,TRUE,1309.2000000029802,NA,NA
12,2,P20,D,processing,#1342cd,#FFFFFF,image118,image64,NA,right,right,TRUE,1503.7000000029802,NA,NA
12,2,P20,D,processing,#3b9b53,#FFFFFF,image42,image200,NA,left,left,TRUE,993.4000000059605,NA,NA
12,2,P21,D,processing,#FFFFFF,#9e551a,image399,image151,NA,right,right,TRUE,1236.0999999940395,NA,NA
12,2,P21,D,processing,#FFFFFF,#1c55b0,image194,image192,NA,left,left,TRUE,1564,NA,NA
12,2,P21,D,processing,#FFFFFF,#30ab47,image177,image81,NA,left,left,TRUE,2271.0999999940395,NA,NA
12,2,P21,D,processing,#FFFFFF,#da1bc7,image109,image35,NA,right,right,TRUE,1069.7999999970198,NA,NA
12,2,P22,D,processing,#974e49,#FFFFFF,image247,image349,NA,left,left,TRUE,1293.7000000029802,NA,NA
12,2,P22,D,processing,#FFFFFF,#482178,image90,image59,NA,left,left,TRUE,1182.4000000059605,NA,NA
12,2,P22,D,processing,#82a031,#FFFFFF,image248,image353,NA,left,left,TRUE,1121.5,NA,NA
12,2,P22,D,processing,#328677,#FFFFFF,image192,image197,NA,right,right,TRUE,862.8000000119209,NA,NA
12,2,P23,D,processing,#59891a,#FFFFFF,image194,image2,NA,left,left,TRUE,889.3999999910593,NA,NA
12,2,P23,D,processing,#FFFFFF,#7b0bc1,image201,image81,NA,left,left,TRUE,1450,NA,NA
12,2,P23,D,processing,#23bfc7,#FFFFFF,image61,image286,NA,right,right,TRUE,1774.8999999910593,NA,NA
12,2,P23,D,processing,#FFFFFF,#74252a,image64,image132,NA,left,left,TRUE,1014,NA,NA
12,2,P24,D,processing,#49ac39,#FFFFFF,image7,image79,NA,right,right,TRUE,1610.0999999940395,NA,NA
12,2,P24,D,processing,#c35718,#FFFFFF,image53,image214,NA,right,right,TRUE,1022.2999999970198,NA,NA
12,2,P24,D,processing,#FFFFFF,#2a8db2,image82,image199,NA,left,left,TRUE,841.2999999970198,NA,NA
12,2,P24,D,processing,#6f2aac,#FFFFFF,image402,image215,NA,right,right,TRUE,1383.2999999970198,NA,NA
12,2,P25,D,processing,#FFFFFF,#0e1990,image59,image304,NA,right,right,TRUE,1069.2000000029802,NA,NA
12,2,P25,D,processing,#FFFFFF,#27964c,image166,image189,NA,right,right,TRUE,1164.5,NA,NA
12,2,P25,D,processing,#FFFFFF,#b5a630,image22,image197,NA,right,right,TRUE,838.2999999970198,NA,NA
12,2,P25,D,processing,#FFFFFF,#a82e6f,image248,image244,NA,left,left,TRUE,1308.4000000059605,NA,NA
12,2,1,D,memory-resp,#FFFFFF,#0c448d,image136,image182,NA,right,right,TRUE,2205.699999988079,image182,image182
12,2,1,D,memory-resp,#FFFFFF,#7a531f,image55,image34,NA,right,right,TRUE,1710.199999988079,image34,image34
12,2,1,D,memory-resp,#8c2285,#FFFFFF,image200,image215,NA,right,right,TRUE,1608.5999999940395,image200,image215
12,2,1,D,memory-resp,#FFFFFF,#529861,image193,image329,NA,left,left,TRUE,1782,image329,image193
12,2,1,D,retrieval,NA,NA,NA,NA,image34,NA,image215,FALSE,7737.600000008941,image34,image182
12,2,1,D,retrieval,NA,NA,NA,NA,image182,NA,image34,FALSE,1469.7999999970198,image182,image182
12,2,1,D,retrieval,NA,NA,NA,NA,image200,NA,image200,TRUE,2328.2999999970198,image200,image182
12,2,1,D,retrieval,NA,NA,NA,NA,image329,NA,image182,FALSE,858.6000000089407,image329,image182
12,2,2,D,memory-resp,#FFFFFF,#d99217,image56,image20,NA,left,left,TRUE,2488.2000000029802,image20,image56
12,2,2,D,memory-resp,#104094,#FFFFFF,image177,image34,NA,right,right,TRUE,1756,image177,image34
12,2,2,D,memory-resp,#FFFFFF,#2dbf1d,image57,image345,NA,right,right,TRUE,1663.9000000059605,image345,image345
12,2,2,D,memory-resp,#a12fa7,#FFFFFF,image247,image360,NA,left,left,TRUE,1254.5999999940395,image247,image247
12,2,2,D,retrieval,NA,NA,NA,NA,image247,NA,image247,TRUE,2294.800000011921,image247,image56
12,2,2,D,retrieval,NA,NA,NA,NA,image20,NA,image345,FALSE,7963.29999999702,image20,image56
12,2,2,D,retrieval,NA,NA,NA,NA,image177,NA,image34,FALSE,1450.2000000029802,image177,image56
12,2,2,D,retrieval,NA,NA,NA,NA,image345,NA,image20,FALSE,1420.8999999910593,image345,image56
12,2,3,D,memory-resp,#FFFFFF,#467c27,image118,image228,NA,right,NULL,FALSE,NA,image228,image228
12,2,3,D,memory-resp,#FFFFFF,#4d0e95,image331,image288,NA,right,right,TRUE,2217.7000000029802,image288,image288
12,2,3,D,memory-resp,#FFFFFF,#8a2d1e,image107,image143,NA,left,left,TRUE,2101.800000011921,image143,image107
12,2,3,D,memory-resp,#FFFFFF,#146f90,image133,image108,NA,left,NULL,FALSE,NA,image108,image133
12,2,3,D,retrieval,NA,NA,NA,NA,image288,NA,image108,FALSE,1193.7000000029802,image288,image228
12,2,3,D,retrieval,NA,NA,NA,NA,image228,NA,image288,FALSE,2939.2000000029802,image228,image228
12,2,3,D,retrieval,NA,NA,NA,NA,image143,NA,image228,FALSE,2263,image143,image228
12,2,3,D,retrieval,NA,NA,NA,NA,image108,NA,image133,FALSE,1247.7999999970198,image108,image228
12,2,4,D,memory-resp,#FFFFFF,#683768,image232,image62,NA,left,left,TRUE,1243.7000000029802,image62,image232
12,2,4,D,memory-resp,#FFFFFF,#a97e47,image57,image124,NA,right,right,TRUE,1533.2999999970198,image124,image124
12,2,4,D,memory-resp,#3f9240,#FFFFFF,image200,image60,NA,right,right,TRUE,1467.4000000059605,image200,image60
12,2,4,D,memory-resp,#FFFFFF,#1a5289,image418,image182,NA,right,right,TRUE,1662.7999999970198,image182,image182
